FULL_FIPS,id,name,address,zip_code,city,state,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,City,State,County,Zip,Country,Source,Census Year,State FIPS,County FIPS,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Metro/Micro Statistical Area Name,Metro/Micro Statistical Area Code,Metro/Micro Statistical Area Type,Combined Statistical Area Name,Combined Statistical Area Code
14000US48453001722,475,Austin (Northwest),9722 Great Hills Trail,78759,Austin,TX,30.394924,-97.752016,1,rooftop,9722,Great Hills Trl,Austin,TX,Travis County,78759,US,Capcog,2015,48,48453,4805000,001722,3003,3,"Austin-Round Rock, TX",12420,metropolitan,0,0
14000US48453001605,476,Austin (Seaholm) -,"211 Seaholm Drive, Suite 100",78703,Austin,TX,30.290107,-97.766351,0.33,place,0,0,Austin,TX,Travis County,78703,US,TIGER/Line® dataset from the US Census Bureau,2015,48,48453,4805000,001605,1002,1,"Austin-Round Rock, TX",12420,metropolitan,0,0
14000US48113000702,477,Dallas,4501 Cole Ave,75205,Dallas,TX,32.8217,-96.789785,1,range_interpolation,4501,Cole Ave,Dallas,TX,Dallas County,75205,US,TIGER/Line® dataset from the US Census Bureau,2015,48,48113,4819000,000702,2002,2,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206
14000US48439105403,478,Fort Worth,2701 S Hulen Street,76107,Fort Worth,TX,32.712041,-97.385243,0.9,rooftop,2701,S Hulen St,Fort Worth,TX,Tarrant County,76109,US,Tarrant County,2015,48,48439,4827000,105403,1031,1,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206
14000US48201411000,479,Houston (Alabama Theater),2922 South Shepherd Drive,77098,Houston,TX,29.740063,-95.410862,1,range_interpolation,2922,S Shepherd Dr,Houston,TX,Harris County,77098,US,TIGER/Line® dataset from the US Census Bureau,2015,48,48201,4835000,411000,2011,2,"Houston-The Woodlands-Sugar Land, TX",26420,metropolitan,"Houston-The Woodlands, TX",288
14000US48201431202,480,Houston (Memorial Area),1440 South Voss Road,77057,Houston,TX,29.752466,-95.5016,1,rooftop,1440,S Voss Rd,Houston,TX,Harris County,77057,US,Houston,2015,48,48201,4835000,431202,2000,2,"Houston-The Woodlands-Sugar Land, TX",26420,metropolitan,"Houston-The Woodlands, TX",288
14000US48157673102,481,Katy (Cinco Ranch) -,2717 Commercial Center Boulevard,77494,Katy,TX,29.740063,-95.775471,1,rooftop,2717,Commercial Center Blvd,Katy,TX,Fort Bend County,77494,US,Greater Houston,2015,48,48157,4838476,673102,1008,1,"Houston-The Woodlands-Sugar Land, TX",26420,metropolitan,"Houston-The Woodlands, TX",288
14000US48085031655,482,Plano,2400 Preston Road Ste 200,75093,Plano,TX,33.029407,-96.79331,1,rooftop,2400,Preston Rd,Plano,TX,Collin County,75093,US,Plano,2015,48,48085,4858016,031655,2035,2,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206
14000US51059491202,483,Centreville,14100 Lee Highway,20120,Centreville,VA,38.840298,-77.43254,1,rooftop,14100,Lee Hwy,Centreville,VA,Fairfax County,20120,US,Fairfax,2015,51,51059,5114440,491202,1001,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,metropolitan,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",548
14000US51003010700,484,Charlottesville,2025 Bond St.,22901,Charlottesville,VA,38.062987,-78.491499,1,rooftop,2025,Bond St,Charlottesville,VA,Albemarle County,22901,US,Virginia Geographic Information Network (VGIN),2015,51,51003,5114968,010700,3015,3,"Charlottesville, VA",16820,metropolitan,0,0
14000US51013101801,485,Clarendon,1109 N Highland Street,22201,Arlington,VA,38.886672,-77.094735,1,rooftop,1109,N Highland St,Arlington,VA,Arlington County,22201,US,Arlington,2015,51,51013,5103000,101801,1004,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,metropolitan,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",548
14000US51600300300,486,Fairfax,9464 Main Street,22031,Fairfax,VA,38.842602,-77.270351,1,rooftop,9464,Main St,Fairfax,VA,Fairfax city,22031,US,Virginia Geographic Information Network (VGIN),2015,51,51600,5126496,300300,2012,2,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,metropolitan,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",548
14000US51059471100,487,Falls Church,7514 Leesburg Turnpike,22043,Falls Church,VA,38.904351,-77.203835,1,rooftop,7514,Leesburg Pike,Falls Church,VA,Fairfax County,22043,US,Fairfax,2015,51,51059,5127200,471100,1001,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,metropolitan,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",548
14000US51700032113,488,Newport News,"12551 Jefferson Ave., Suite #179",23602,Newport News,VA,37.131536,-76.516789,1,rooftop,12551,Jefferson Ave,Newport News,VA,Newport News city,23602,US,Virginia Geographic Information Network (VGIN),2015,51,51700,5156000,032113,1002,1,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,metropolitan,"Virginia Beach-Norfolk, VA-NC",545
14000US51059480505,489,Reston,11958 Killingsworth Ave.,20194,Reston,VA,38.967214,-77.35907,1,rooftop,11958,Killingsworth Ave,Reston,VA,Fairfax County,20194,US,Fairfax,2015,51,51059,5166672,480505,3005,3,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,metropolitan,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",548
14000US51087200128,490,Richmond (Short Pump),"11331 W Broad St, Ste 161",23060,Glen Allen,VA,37.648816,-77.606095,1,rooftop,11331,W Broad St,Glen Allen,VA,Henrico County,23060,US,Henrico,2015,51,51087,5131200,200128,2015,2,"Richmond, VA",40060,metropolitan,0,0
14000US51059430600,491,Springfield,6394 Springfield Plaza,22150,Springfield,VA,38.781628,-77.189169,1,rooftop,6394,Springfield Plz,Springfield,VA,Fairfax County,22150,US,Fairfax,2015,51,51059,5174592,430600,3010,3,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,metropolitan,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",548
14000US51810044805,492,Virginia Beach,503 Hilltop Plaza,23454,Virginia Beach,VA,36.848651,-76.024967,1,rooftop,503,Hilltop Plaza Sc,Virginia Beach,VA,Virginia Beach city,23454,US,Virginia Beach,2015,51,51810,5182000,044805,2018,2,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,metropolitan,"Virginia Beach-Norfolk, VA-NC",545
14000US51095080205,493,Williamsburg,5000 Settlers Market Blvd,23188,Williamsburg,VA,37.277104,-76.747749,1,rooftop,5000,Settlers Market Blvd,Williamsburg,VA,James City County,23188,US,Virginia Geographic Information Network (VGIN),2015,51,51095,5186160,080205,2019,2,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,metropolitan,"Virginia Beach-Norfolk, VA-NC",545
14000US53033004700,494,Ballard,4609 14th Avenue NW,98107,Seattle,WA,47.662603,-122.374187,1,rooftop,4609,14th Ave NW,Seattle,WA,King County,98107,US,King,2015,53,53033,5363000,004700,2051,2,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500
14000US53033023000,495,Bellevue,15563 NE 24th St,98007,Bellevue,WA,47.630866,-122.133246,1,rooftop,15563,NE 24th St,Bellevue,WA,King County,98007,US,King,2015,53,53033,5305210,023000,3010,3,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500
14000US53073000501,496,Bellingham,2410 James Street,98225,Bellingham,WA,48.762191,-122.464082,1,rooftop,2410,James St,Bellingham,WA,Whatcom County,98225,US,Bellingham,2015,53,53073,5305280,000501,1042,1,"Bellingham, WA",13380,metropolitan,0,0
14000US53033028000,497,Burien,15868 1st. Avenue South,98148,Burien,WA,47.460145,-122.331353,1,rooftop,15868,1st Ave S,Seattle,WA,King County,98148,US,King,2015,53,53033,5363000,028000,1018,1,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500
14000US53061041805,498,Everett,811 S.E. Everett Mall Way,98208,Everett,WA,47.910674,-122.221198,1,rooftop,811,SE Everett Mall Way,Everett,WA,Snohomish County,98208,US,Snohomish County,2015,53,53061,5322640,041805,2011,2,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500
14000US53033030006,499,Federal Way,1758 S. 320th Street,98003,Federal Way,WA,47.316908,-122.311051,1,rooftop,1758,S 320th St,Federal Way,WA,King County,98003,US,King,2015,53,53033,5323515,030006,2014,2,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500
14000US53033032103,500,Issaquah,975 NW Gilman Blvd,98027,Issaquah,WA,47.544097,-122.05222,1,rooftop,975,NW Gilman Blvd,Issaquah,WA,King County,98027,US,King,2015,53,53033,5333805,032103,1026,1,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500
14000US53033029502,501,Kent,12966 SE Kent-Kangley Rd,98030,Kent,WA,47.360104,-122.166271,1,rooftop,12966,SE Kent Kangley Rd,Kent,WA,King County,98030,US,King,2015,53,53033,5303180,029502,1024,1,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500
14000US53033021903,502,Kirkland,12632 120th Avenue N. E.,98034,Kirkland,WA,47.7143,-122.180872,1,range_interpolation,12632,120th Ave NE,Kirkland,WA,King County,98034,US,TIGER/Line® dataset from the US Census Bureau,2015,53,53033,5335940,021903,1025,1,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500
14000US53061051500,503,Lynnwood,"19500 Highway 99, Suite-100",98036,Lynnwood,WA,47.822356,-122.316891,1,rooftop,19500,Highway 99,Lynnwood,WA,Snohomish County,98036,US,Snohomish County,2015,53,53061,5340840,051500,1008,1,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500
14000US53067010520,504,Olympia (Olympia West Center),1530 Black Lake Blvd.,98502,Olympia,WA,47.033263,-122.937675,1,rooftop,1530,Black Lake Blvd SW,Olympia,WA,Thurston County,98502,US,Thurston,2015,53,53067,5351300,010520,2007,2,"Olympia-Tumwater, WA",36500,metropolitan,"Seattle-Tacoma, WA",500
14000US53033032309,505,Redmond,15932 Redmond Way,98052,Redmond,WA,47.675745,-122.127752,1,rooftop,15932,Redmond Way,Redmond,WA,King County,98052,US,King,2015,53,53033,5357535,032309,2018,2,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500
14000US53033032214,506,Sammamish,490 228th Ave NE,98074,Sammamish,WA,47.613844,-122.033808,1,rooftop,490,228th Ave NE,Sammamish,WA,King County,98074,US,King,2015,53,53033,5303180,032214,1005,1,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500
14000US53033005200,507,Seattle (U. District),4555 Roosevelt Way NE,98105,Seattle,WA,47.66269,-122.317661,1,rooftop,4555,Roosevelt Way NE,Seattle,WA,King County,98105,US,King,2015,53,53033,5363000,005200,5009,5,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500
14000US53033006800,508,Seattle (Queen Anne Hill) -,1916 Queen Anne Ave N,98109,Seattle,WA,47.636412,-122.356669,1,rooftop,1916,Queen Anne Ave N,Seattle,WA,King County,98109,US,King,2015,53,53033,5363000,006800,2010,2,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500
14000US53033007900,509,Seattle (Capitol Hill),1700 Madison St.,98122,Seattle,WA,47.616086,-122.309667,1,rooftop,1700,E Madison St,Seattle,WA,King County,98122,US,King,2015,53,53033,5363000,007900,4000,4,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500
14000US53033010500,510,Seattle (West),4545 Fauntleroy Way SW,98116,Seattle,WA,47.561973,-122.381084,0.9,rooftop,4545,Fauntleroy Way SW,Seattle,WA,King County,98126,US,King,2015,53,53033,5363000,010500,1010,1,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500
14000US53033020700,511,Shoreline -,1201 N 175th St,98133,Shoreline,WA,47.75485,-122.343316,1,rooftop,1201,N 175th St,Seattle,WA,King County,98133,US,King,2015,53,53033,5363000,020700,1005,1,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500
14000US53035091204,512,Silverdale,9991 Mickelberry Road,98383,Silverdale,WA,47.655736,-122.683044,1,rooftop,9991,Mickelberry Rd,Silverdale,WA,Kitsap County,98383,US,Kitsap,2015,53,53035,5364365,091204,1003,1,"Bremerton-Silverdale, WA",14740,metropolitan,"Seattle-Tacoma, WA",500
14000US53063004601,513,Spokane,2975 East 29th Avenue,99223,Spokane,WA,47.628923,-117.366782,1,rooftop,2975,E 29th Ave,Spokane,WA,Spokane County,99223,US,City of Spokane,2015,53,53063,5367000,004601,3015,3,"Spokane-Spokane Valley, WA",44060,metropolitan,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",518
14000US53053072310,514,University Place,3800 Bridgeport Way West,98466,University Place,WA,47.223038,-122.538614,1,rooftop,3800,Bridgeport Way W,Tacoma,WA,Pierce County,98466,US,Pierce,2015,53,53053,5370000,072310,3012,3,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500
14000US53011041322,515,Vancouver,305 SE Chkalov Drive #B1,98683,Vancouver,WA,45.618828,-122.554291,1,rooftop,305,SE Chkalov Dr,Vancouver,WA,Clark County,98683,US,Clark,2015,53,53011,5374060,041322,1004,1,"Portland-Vancouver-Hillsboro, OR-WA",38900,metropolitan,"Portland-Vancouver-Salem, OR-WA",440
14000US55133201102,516,Brookfield,12665 W Bluemound Rd,53005,Brookfield,WI,43.035701,-88.070148,1,rooftop,12665,W Bluemound Rd,Brookfield,WI,Waukesha County,53005,US,Waukesha,2015,55,55133,5510025,201102,1001,1,"Milwaukee-Waukesha-West Allis, WI",33340,metropolitan,"Milwaukee-Racine-Waukesha, WI",376
14000US55079060200,517,Glendale,5600 North Port Washington Road,53217,Glendale,WI,43.118512,-87.916612,1,range_interpolation,5600,N Port Washington Rd,Milwaukee,WI,Milwaukee County,53217,US,TIGER/Line® dataset from the US Census Bureau,2015,55,55079,5553000,060200,1013,1,"Milwaukee-Waukesha-West Allis, WI",33340,metropolitan,"Milwaukee-Racine-Waukesha, WI",376
14000US55025000901,518,Madison,1810 Monroe Street,53711,Madison,WI,43.065152,-89.417433,1,rooftop,1810,Monroe St,Madison,WI,Dane County,53711,US,Dane,2015,55,55025,5548000,000901,2010,2,"Madison, WI",31540,metropolitan,"Madison-Janesville-Beloit, WI",357
14000US48113007301,519,Dallas,5550 W Lovers Lane,75209,Dallas,TX,32.851323,-96.818857,0.6,range_interpolation,5550,Lovers Ln,Dallas,TX,Dallas County,75209,US,TIGER/Line® dataset from the US Census Bureau,2015,48,48113,4819000,007301,1029,1,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206
14000US48085030601,520,McKinney,2851 Craig Dr Suite 100,75070,McKinney,TX,33.173992,-96.642833,1,rooftop,2851,Craig Dr,Mc Kinney,TX,Collin County,75070,US,City of Mckinney,2015,48,48085,4845744,030601,4017,4,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206
14000US48453001910,521,Austin (Rollingwood),2805 Bee Cave Rd,78746,Austin,TX,30.270734,-97.789495,1,rooftop,2805,Bee Caves Rd,Austin,TX,Travis County,78746,US,Capcog,2015,48,48453,4805000,001910,1041,1,"Austin-Round Rock, TX",12420,metropolitan,0,0
14000US48113001002,522,Dallas (Lower Greenville),2001 Greenville Ave,75206,Dallas,TX,32.814909,-96.770572,1,rooftop,2001,Greenville Ave,Dallas,TX,Dallas County,75206,US,Dallas,2015,48,48113,4819000,001002,2007,2,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206
14000US42027011300,523,State College*,243 Patriot Lane,16803,State College,PA,40.8104,-77.902294,1,rooftop,243,Patriot Ln,State College,PA,Centre County,16803,US,Centre,2015,42,42027,4273808,011300,1007,1,"State College, PA",44300,metropolitan,"State College-DuBois, PA",524
14000US48339691100,524,The Woodlands,10868 Kuykendahl Road,77381,The Woodlands,TX,30.177486,-95.506086,0.2,place,0,0,Spring,TX,Montgomery County,77381,US,TIGER/Line® dataset from the US Census Bureau,2015,48,48339,4816432,691100,2004,2,"Houston-The Woodlands-Sugar Land, TX",26420,metropolitan,"Houston-The Woodlands, TX",288
14000US49035102000,525,Salt Lake City,634 East 400 South,84102,Salt Lake City,UT,40.759881,-111.872913,1,rooftop,634,E 400 S,Salt Lake City,UT,Salt Lake County,84102,US,Utah AGRC (and individual UT counties),2015,49,49035,4967000,102000,1000,1,"Salt Lake City, UT",41620,metropolitan,"Salt Lake City-Provo-Orem, UT",482
